"","DATA_YEAR","FIPS_CODE","BRIDGE_ID","YEAR_BUILT","YEAR_RECONSTRCUTED","AVERAGE_DAILY_TRAFFIC","YEAR_ADT","FUTURE_ADT","DECK_COND","SUPERSTRUCTURE_COND","CHANNEL_COND","CULVERT_COND","OPERATING_RATING","INVENTORY_RATING"
"308",2019,55,"B03013300000000",1994,0,111,2015,122,"8","8","7","N",57.2,34
"309",2019,55,"B03013400000000",1997,0,3000,2016,6160,"7","8","8","N",53.9,35.6
"310",2019,55,"B03013600000000",1997,0,1334,2015,1467,"7","7","8","N",58.8,35.6
"311",2019,55,"B03013700000000",1997,0,43,2015,47,"8","8","8","N",63.7,37.3
"312",2019,55,"B03013800000000",1997,0,54,2015,59,"8","8","8","N",75.1,43.7
"313",2019,55,"B03013900000000",2002,0,798,2015,877,"7","9","8","N",67,34
"314",2019,55,"B03014000000000",1998,0,109,2015,119,"7","7","8","N",65.3,38.9
"315",2019,55,"B03014100000000",1999,0,2009,2015,2209,"6","7","8","N",55.5,32.4
"316",2019,55,"B03014200000000",1997,0,23,2015,25,"8","8","7","N",65.3,38.9
"317",2019,55,"B03014400000000",1994,0,129,2015,141,"N","N","7","7",53.9,32.4
"318",2019,55,"B03014500000000",1999,0,11664,2015,12830,"6","7","8","N",52.3,32.4
"319",2019,55,"B03014600000000",2000,0,220,2015,242,"6","6","8","N",55.5,32.4
"320",2019,55,"B03014700000000",2001,0,34,2015,37,"7","7","8","N",73.5,43.7
"321",2019,55,"B03014800000000",2001,0,86,2015,94,"7","7","8","N",60.4,35.6
"322",2019,55,"B03014900000000",2001,0,909,2015,999,"7","8","8","N",50.6,30.8
"323",2019,55,"B03015000000000",2000,0,53,2015,58,"7","7","8","N",63.7,37.3
"324",2019,55,"B03015100000000",2001,0,107,2015,117,"8","8","8","N",70.2,40.5
"325",2019,55,"B03015200000000",2001,0,397,2015,436,"7","7","8","N",68.6,40.5
"326",2019,55,"B03015700000000",2002,0,107,2015,117,"7","7","8","N",65.3,38.9
"327",2019,55,"B03015800000000",2001,0,43,2015,47,"7","7","8","N",67,38.9
"328",2019,55,"B03015900000000",2002,0,85,2015,93,"7","7","8","N",63.7,37.3
"329",2019,55,"B03017000000000",1999,0,108,2015,118,"8","8","8","N",52.3,37.3
"330",2019,55,"B03017200000000",2004,0,606,2015,666,"8","8","7","N",67,38.9
"331",2019,55,"B03017300000000",2004,0,105,2015,115,"8","8","8","N",58.8,35.6
"332",2019,55,"B03017400000000",2001,0,53,2015,58,"8","8","7","N",40.8,27.5
"333",2019,55,"B03017700000000",2004,0,79,2015,86,"N","N","8","8",53.9,32.4
"334",2019,55,"B03017800000000",2004,0,5,2015,5,"N","N","6","8",53.9,32.4
"335",2019,55,"B03018000000000",2010,0,30,2015,33,"9","9","9","N",47.6,36.6
"336",2019,55,"B03018100000000",2006,0,52,2015,57,"8","8","8","N",70.2,42.1
"337",2019,55,"B03018200000000",2010,0,412,2015,453,"8","9","9","N",73.5,37.3
"338",2019,55,"B03018300000000",2006,0,116,2015,127,"8","8","8","N",78.4,47
"339",2019,55,"B03018400000000",2007,0,104,2015,114,"8","8","8","N",71.8,42.1
"340",2019,55,"B03018500000000",2006,0,105,2015,115,"8","8","8","N",68.6,40.5
"341",2019,55,"B03018700000000",2012,0,4488,2015,4936,"8","8","8","N",47.3,36.3
"342",2019,55,"B03018800000000",2007,0,4056,2015,4461,"7","7","8","N",83.3,48.6
"343",2019,55,"B03019100000000",2008,0,67,2015,73,"8","8","9","N",70.2,42.1
"344",2019,55,"B03019200000000",2006,0,105,2015,115,"N","N","7","8",53.9,32.4
"345",2019,55,"B03019500000000",2012,0,4650,2016,16700,"8","9","N","N",51.5,39.2
"346",2019,55,"B03019600000000",2013,0,4650,2016,16400,"8","9","N","N",48,36.6
"347",2019,55,"B03019800000000",2013,0,2860,2016,3500,"N","N","8","8",38.9,34.3
"348",2019,55,"B03020000000000",2017,0,270,2017,300,"9","9","9","N",46,35.6
"349",2019,55,"B03020100000000",2017,0,1100,2017,1300,"9","9","9","N",52.8,40.8
"350",2019,55,"B03020400000000",2018,0,6200,2016,7400,"8","8","8","N",61.6,47.6
"351",2019,55,"B03020600000000",2017,0,70,2015,77,"N","N","9","9",54.5,32.6
"352",2019,55,"B03072500000000",1928,1980,9701,2015,10671,"4","4","7","N",49,24.3
"353",2019,55,"B03072800000000",1931,0,4277,2015,4704,"N","N","7","7",53.9,24.3
"354",2019,55,"B03072900000000",1931,0,4277,2015,4704,"N","N","6","6",53.9,24.3
"355",2019,55,"B04000800000000",1953,0,7000,2015,11960,"5","5","5","N",63.7,37.3
"356",2019,55,"B04000900000000",1954,1989,3900,2015,4320,"5","5","5","N",52.3,30.8
"357",2019,55,"B04001000000000",1954,1982,900,2015,1340,"6","5","8","N",45.7,27.5
"358",2019,55,"B04001100000000",1956,1989,760,2016,1040,"5","7","7","N",53.9,32.4
"359",2019,55,"B04001400000000",1959,0,900,2015,1700,"6","6","8","N",40.8,24.3
"360",2019,55,"B04001600000000",1964,2010,555,2015,610,"8","8","8","N",60.4,35.6
"361",2019,55,"B04001700000000",1966,2004,3200,2016,4450,"8","8","8","N",68.6,40.5
"362",2019,55,"B04001800000000",1971,0,555,2015,610,"6","6","8","N",42.5,19.4
"363",2019,55,"B04001900000000",1972,0,196,2015,215,"4","6","7","N",50.6,22.7
"364",2019,55,"B04002000000000",1976,0,70,2015,77,"5","5","8","N",31,22.7
"365",2019,55,"B04002100000000",1975,0,6300,2016,10460,"6","7","N","N",58.8,40.5
"366",2019,55,"B04002200000000",1977,0,6800,2016,10460,"4","7","7","N",53.9,40.5
"367",2019,55,"B04002300000000",1976,0,872,2015,959,"5","7","8","N",63.7,37.3
"368",2019,55,"B04002400000000",1976,0,872,2015,959,"5","7","8","N",63.7,37.3
"369",2019,55,"B04002500000000",1977,0,3900,2015,4320,"8","7","7","N",55.5,37.3
"370",2019,55,"B04002600000000",1978,0,872,2015,959,"N","N","8","8",53.9,32.4
"371",2019,55,"B04002700000000",1980,0,7000,2015,8070,"8","7","7","N",58.8,35.6
"372",2019,55,"B04002800000000",1980,0,2200,2016,2760,"N","N","6","6",53.9,32.4
"373",2019,55,"B04002900000000",1981,1986,7000,2015,11960,"N","N","6","3",32.7,19.4
"374",2019,55,"B04003000000000",1981,0,52,2015,57,"7","7","6","N",58.8,27.5
"375",2019,55,"B04003100000000",1995,0,88,2015,96,"6","7","8","N",44.1,40.5
"376",2019,55,"B04003200000000",1981,0,47,2015,51,"8","8","7","N",39.2,29.2
"377",2019,55,"B04003300000000",1975,0,7000,2015,97,"N","N","7","3",32.7,19.4
"378",2019,55,"B04003400000000",1982,0,117,2015,128,"N","N","7","7",53.9,32.4
"379",2019,55,"B04003500000000",1987,0,2200,2016,3490,"6","7","6","N",81.6,37.3
"380",2019,55,"B04003600000000",1984,0,75,2015,82,"6","6","8","N",47.4,27.5
"381",2019,55,"B04003700000000",1981,0,7000,2015,7000,"N","N","7","5",53.9,32.4
"382",2019,55,"B04003800000000",1984,0,104,2015,114,"7","7","8","N",49,40.5
"383",2019,55,"B04003900000000",1984,0,116,2015,127,"7","7","7","N",39.2,24.3
"384",2019,55,"B04004000000000",1984,0,81,2015,89,"7","7","8","N",53.9,30.8
"385",2019,55,"B04004300000000",1985,0,2398,2015,2637,"4","8","8","N",60.4,35.6
"386",2019,55,"B04004400000000",1987,0,730,2016,1120,"5","5","7","N",67,40.5
"387",2019,55,"B04004600000000",1987,0,57,2015,62,"7","7","7","N",58.8,35.6
"388",2019,55,"B04004700000000",2000,0,151,2015,166,"7","7","8","N",65.3,34
"389",2019,55,"B04004800000000",1987,0,570,2016,950,"N","N","7","6",53.9,32.4
"390",2019,55,"B04004900000000",1990,0,68,2015,74,"6","6","8","N",65.3,38.9
"391",2019,55,"B04005000000000",1988,0,56,2015,61,"7","7","8","N",67,38.9
"392",2019,55,"B04005200000000",1990,0,1900,2018,3490,"7","7","8","N",55.5,32.4
"393",2019,55,"B04005300000000",1988,0,79,2015,86,"7","7","8","N",57.2,34
"394",2019,55,"B04005400000000",1990,0,113,2015,124,"7","8","6","N",78.4,40.5
"395",2019,55,"B04005500000000",1990,0,102,2015,112,"7","7","7","N",58.8,34
"396",2019,55,"B04005700000000",1991,0,11800,2016,20490,"7","7","6","N",57.2,34
"397",2019,55,"B04005800000000",1991,0,11300,2018,20490,"6","6","6","N",67,38.9
"398",2019,55,"B04006100000000",1992,0,970,2016,1280,"6","6","8","N",65.3,38.9
"399",2019,55,"B04006200000000",1992,0,1000,2016,1400,"6","6","7","N",65.3,38.9
"400",2019,55,"B04006300000000",1992,0,930,2016,930,"7","7","8","N",62.1,35.6
"401",2019,55,"B04006500000000",1992,0,23,2015,25,"7","8","8","N",68.6,40.5
"402",2019,55,"B04006600000000",1992,0,29,2015,31,"7","7","8","N",67,38.9
"403",2019,55,"B04006700000000",1991,0,56,2015,61,"7","7","8","N",70.2,40.5
"404",2019,55,"B04006900000000",1992,0,95,2015,104,"7","7","8","N",60.4,35.6
"405",2019,55,"B04007500000000",1995,0,55,2015,60,"7","7","8","N",63.7,37.3
"406",2019,55,"B04007700000000",1954,1998,7000,2015,7000,"6","5","5","N",50.6,30.8
"407",2019,55,"B04007800000000",1999,0,29,2015,31,"7","7","8","N",88.2,48.6
"408",2019,55,"B04008200000000",2000,0,107,2015,117,"6","6","8","N",60.4,35.6
"409",2019,55,"B04008600000000",1999,0,51,2015,56,"7","8","8","N",76.7,47
"410",2019,55,"B04008700000000",2000,0,570,2016,460,"7","7","8","N",63.7,38.9
"411",2019,55,"B04008800000000",1998,0,570,2016,950,"7","7","7","N",71.8,38.9
"412",2019,55,"B04009000000000",2000,0,1000,2016,1280,"7","7","7","N",63.7,37.3
"413",2019,55,"B04009100000000",1999,0,702,2015,772,"6","7","8","N",62.1,37.3
"414",2019,55,"B04009600000000",2014,0,100,2015,101,"8","8","8","N",46.3,35.6
"415",2019,55,"B04009700000000",2002,0,570,2016,1500,"7","7","8","N",84.9,42.1
"416",2019,55,"B04009800000000",2003,0,3900,2015,5300,"6","6","8","N",70.2,42.1
"417",2019,55,"B04009900000000",2003,0,3900,2015,5300,"5","5","8","N",70.2,42.1
"418",2019,55,"B04010000000000",2004,0,53,2015,58,"7","7","8","N",65.3,38.9
"419",2019,55,"B04010100000000",2004,0,570,2016,1700,"8","8","8","N",68.6,40.5
"420",2019,55,"B04010300000000",2006,0,62,2015,68,"7","7","8","N",75.1,45.4
"421",2019,55,"B04010400000000",2004,0,570,2016,1700,"8","8","6","N",67,40.5
"422",2019,55,"B04010600000000",2008,0,104,2015,114,"7","7","8","N",60.4,35.6
"423",2019,55,"B04010700000000",2007,0,286,2015,314,"7","7","8","N",73.5,43.7
"424",2019,55,"B04010800000000",2005,0,336,2015,369,"7","7","8","N",63.7,37.3
"425",2019,55,"B04010900000000",2007,0,488,2015,536,"6","6","9","N",78.4,45.4
"426",2019,55,"B04011000000000",2005,0,295,2015,324,"N","N","8","7",53.9,32.4
"427",2019,55,"B04011200000000",2016,0,100,2016,100,"9","9","8","N",49.6,38.2
"428",2019,55,"B04011300000000",2016,0,100,2016,100,"9","9","8","N",49.6,38.2
"429",2019,55,"B04011600000000",2018,0,5510,2018,6150,"8","8","8","N",71.3,44.1
"430",2019,55,"B04011700000000",2018,0,4200,2015,5400,"8","8","8","N",56.4,37.9
"431",2019,55,"B04012000000000",2015,0,5,2016,5,"8","8","8","N",42.4,32.6
"432",2019,55,"B04012100000000",2017,0,540,2017,730,"8","8","8","N",47.3,36.3
"433",2019,55,"B04022700000000",1940,1982,2100,2016,3260,"5","6","5","N",65.3,38.9
"434",2019,55,"B04041300000000",1938,0,35,2015,38,"5","5","8","N",32.7,19.4
"435",2019,55,"B05000200000000",1948,0,964,2015,1060,"6","5","8","N",37.6,22.7
"436",2019,55,"B05000500000000",1949,0,3531,2015,3884,"6","4","8","N",35.9,21.1
"437",2019,55,"B05000800000000",1948,0,1421,2015,1563,"4","5","7","N",29.4,17.8
"438",2019,55,"B05001000000000",1948,1980,1928,2015,2120,"4","4","5","N",29.4,17.8
"439",2019,55,"B05001100000000",1949,0,1605,2015,1765,"4","5","8","N",26.1,14.6
"440",2019,55,"B05001500000000",1953,0,1498,2015,1647,"5","4","8","N",34.3,19.4
"441",2019,55,"B05001700000000",1952,0,12000,2019,25900,"N","N","8","7",53.9,32.4
"442",2019,55,"B05001800000000",1955,1987,27772,2015,30549,"5","5","N","N",50.6,30.8
"443",2019,55,"B05001900000000",1955,2006,27772,2015,30549,"8","8","N","N",63.7,37.3
"444",2019,55,"B05002200000000",1954,0,2842,2015,3126,"N","N","6","6",53.9,24.3
"445",2019,55,"B05002600000000",1968,0,4770,2015,5247,"4","8","8","N",53.9,19.4
"446",2019,55,"B05002900000000",1955,1987,19900,2019,42890,"N","N","8","7",53.9,24.3
"447",2019,55,"B05003200000000",1955,1987,19900,2019,42890,"N","N","8","7",53.9,24.3
"448",2019,55,"B05003300000000",1957,0,3146,2015,3460,"4","4","N","N",42.5,24.3
"449",2019,55,"B05003500000000",1956,0,12000,2019,25900,"N","N","8","6",53.9,32.4
"450",2019,55,"B05003600000000",1956,0,1493,2015,1642,"5","7","8","N",50.6,29.2
"451",2019,55,"B05003800000000",1957,0,3146,2015,3460,"4","4","N","N",40.8,24.3
"452",2019,55,"B05004100000000",1957,2003,6650,2018,18680,"7","7","8","N",80,47
"453",2019,55,"B05004300000000",1962,2007,7200,2018,7880,"7","6","N","N",53.9,30.8
"454",2019,55,"B05004400000000",1957,1987,1163,2015,1279,"6","6","6","N",70.2,42.1
"455",2019,55,"B05004600000000",1959,0,176,2015,193,"6","6","6","N",29.4,16.2
"456",2019,55,"B05004800000000",1959,0,258,2015,283,"4","5","N","N",32.7,19.4
"457",2019,55,"B05004900000000",1960,0,1319,2015,1450,"7","7","8","N",57.2,34
"458",2019,55,"B05005200000000",1962,0,7200,2018,7880,"6","5","N","N",71.8,42.1
"459",2019,55,"B05005300000000",1963,2017,23000,2015,34700,"7","7","8","N",50.6,30.8
"460",2019,55,"B05005400000000",1962,0,3531,2015,3884,"4","4","6","N",49,29.2
"461",2019,55,"B05005800000000",1962,0,10504,2015,11554,"6","6","6","N",63.7,37.3
"462",2019,55,"B05007200000000",1970,2000,23600,2017,35940,"8","7","8","N",53.9,32.4
"463",2019,55,"B05007300000000",1970,2000,23600,2017,35940,"7","7","8","N",53.9,32.4
"464",2019,55,"B05007400000000",1988,0,5000,2018,6570,"7","7","7","N",68.6,40.5
"465",2019,55,"B05007600000000",1970,2018,23600,2017,35940,"7","6","N","N",67,32.4
"466",2019,55,"B05007700000000",1970,2018,23600,2017,35940,"8","7","N","N",67,32.4
"467",2019,55,"B05007800000000",1970,2018,23600,2017,35940,"7","6","N","N",53.9,32.4
"468",2019,55,"B05007900000000",1970,2018,23600,2017,35940,"8","7","N","N",37.6,32.4
"469",2019,55,"B05008000000000",1987,0,23000,2017,34300,"7","7","8","N",53.9,32.4
"470",2019,55,"B05008100000000",1988,0,113,2015,124,"N","N","8","7",53.9,32.4
"471",2019,55,"B05010500000000",1965,0,6699,2015,7368,"7","7","8","N",52.3,30.8
"472",2019,55,"B05010800000000",1975,2010,32050,2018,53000,"7","8","N","N",63.7,37.3
"473",2019,55,"B05011100000000",1974,0,13500,2017,100050,"N","N","8","6",53.9,32.4
"474",2019,55,"B05011200000000",1970,0,117,2015,128,"N","N","8","7",53.9,24.3
"475",2019,55,"B05011300000000",1970,0,211,2015,232,"N","N","6","6",53.9,24.3
"476",2019,55,"B05011800000000",1969,0,1319,2015,1450,"N","N","7","4",32.7,19.4
"477",2019,55,"B05011900000000",1974,2004,6400,2018,5950,"7","8","N","N",68.6,40.5
"478",2019,55,"B05012000000000",1975,0,6400,2017,5950,"7","8","N","N",57.2,34
"479",2019,55,"B05012100000000",1975,2001,32050,2018,106000,"8","8","N","N",60.4,35.6
"480",2019,55,"B05012300000000",1966,2011,8961,2015,9857,"6","6","6","N",57.2,34
"481",2019,55,"B05012500000000",1998,0,1319,2015,1450,"7","8","8","N",55.5,35.6
"482",2019,55,"B05012600000000",2004,0,1319,2015,1450,"7","7","8","N",60.4,35.6
"483",2019,55,"B05012700000000",1968,0,2291,2015,2520,"5","5","8","N",57.2,34
"484",2019,55,"B05012800000000",1967,0,1433,2015,1576,"N","N","8","5",53.9,24.3
"485",2019,55,"B05013100000000",1971,0,1000,2017,220,"8","8","N","N",42.5,24.3
"486",2019,55,"B05013400010000",1973,0,23600,2017,65050,"6","6","N","N",50.6,22.7
"487",2019,55,"B05013400020000",1973,0,23600,2017,65050,"6","6","N","N",50.6,22.7
"488",2019,55,"B05013400030000",1973,0,5500,2017,17930,"6","6","N","N",50.6,22.7
"489",2019,55,"B05013400040000",1973,0,6600,2017,17930,"6","6","N","N",50.6,22.7
"490",2019,55,"B05013400050000",1973,0,23600,2017,65050,"6","6","N","N",50.6,22.7
"491",2019,55,"B05013400060000",1973,0,23600,2017,65050,"6","6","N","N",50.6,22.7
"492",2019,55,"B05013400070000",1973,0,23600,2017,65050,"6","6","N","N",50.6,22.7
"493",2019,55,"B05013400080000",1973,0,1800,2017,13354,"6","6","N","N",50.6,22.7
"494",2019,55,"B05013400090000",1973,0,1800,2017,15609,"6","6","N","N",50.6,22.7
"495",2019,55,"B05013400100000",1973,0,2500,2017,13354,"6","7","N","N",50.6,22.7
"496",2019,55,"B05013400110000",1973,0,2500,2017,13354,"7","7","N","N",50.6,22.7
"497",2019,55,"B05013400120000",1973,0,23600,2017,65050,"6","6","N","N",50.6,22.7
"498",2019,55,"B05013400130000",1973,0,23600,2018,60000,"6","7","8","N",45.7,32.4
"499",2019,55,"B05013400140000",1973,0,23600,2017,29650,"6","6","8","N",50.6,22.7
"500",2019,55,"B05013400150000",1973,0,23600,2017,60000,"6","6","N","N",50.6,22.7
"501",2019,55,"B05013400160000",1973,0,2700,2017,42075,"6","6","N","N",50.6,22.7
"502",2019,55,"B05013400170000",1973,0,2700,2017,42075,"6","7","N","N",50.6,22.7
"503",2019,55,"B05013400180000",1973,0,23600,2017,60000,"7","6","N","N",50.6,22.7
"504",2019,55,"B05013400190000",1973,0,23600,2017,60000,"7","6","N","N",50.6,22.7
"505",2019,55,"B05013400200000",1973,0,2500,2017,60000,"6","7","N","N",50.6,22.7
"506",2019,55,"B05013400210000",1973,0,2500,2017,60000,"6","6","N","N",50.6,22.7
"507",2019,55,"B05013400220000",1973,0,23600,2017,60000,"7","6","N","N",50.6,22.7
"508",2019,55,"B05013400230000",1973,0,3800,2017,34747,"7","6","N","N",50.6,22.7
"509",2019,55,"B05013400240000",1973,0,23600,2017,32824,"7","6","N","N",50.6,22.7
"510",2019,55,"B05013400250000",1973,0,2200,2017,25200,"6","7","N","N",50.6,22.7
"511",2019,55,"B05014100000000",1971,0,18497,2015,20346,"7","8","8","N",73.5,43.7
"512",2019,55,"B05014300000000",1974,0,26000,2018,37580,"7","7","N","N",57.2,34
"513",2019,55,"B05014400000000",1974,0,2600,2018,37580,"7","6","N","N",71.8,42.1
"514",2019,55,"B05014700000000",1974,2009,32050,2018,106000,"8","7","N","N",57.2,29.2
"515",2019,55,"B05014800000000",1974,0,32050,2018,106000,"7","8","N","N",71.8,35.6
"516",2019,55,"B05014900000000",1975,2010,79300,2017,53000,"7","5","8","N",53.9,32.4
"517",2019,55,"B05015000000000",1975,0,16300,2018,25500,"7","5","N","N",50.6,29.2
"518",2019,55,"B05015100000000",1973,0,32050,2018,95000,"7","8","8","N",68.6,32.4
"519",2019,55,"B05015200000000",1973,0,5200,2018,10200,"8","8","8","N",53.9,32.4
"520",2019,55,"B05015300000000",1973,0,9091,2015,10000,"6","8","8","N",99.6,42.1
"521",2019,55,"B05015400000000",1973,0,29071,2017,35426,"5","7","6","N",58.8,35.6
"522",2019,55,"B05015500000000",1974,0,28400,2018,50025,"N","N","7","7",53.9,32.4
"523",2019,55,"B05015600000000",1974,0,3200,2018,100050,"N","N","8","7",53.9,32.4
"524",2019,55,"B05015700000000",1973,0,32050,2018,95000,"8","7","7","N",68.6,32.4
"525",2019,55,"B05015800010000",1980,1981,40100,2018,56330,"7","6","N","N",60.4,42.1
"526",2019,55,"B05015800020000",1980,0,40100,2018,56330,"7","6","N","N",76.7,42.1
"527",2019,55,"B05015800030000",1980,0,40100,2018,56330,"7","6","N","N",86.5,42.1
"528",2019,55,"B05015800040000",1980,1981,40100,2016,56330,"7","6","N","N",86.5,42.1
"529",2019,55,"B05015800050000",1980,1981,40100,2018,56330,"7","6","N","N",88.2,42.1
"530",2019,55,"B05015800060000",1980,0,40100,2018,56330,"6","7","N","N",91.4,38.9
"531",2019,55,"B05015800070000",1980,1981,40100,2018,56330,"6","7","N","N",91.4,38.9
"532",2019,55,"B05015800080000",1980,1981,40100,2018,56330,"6","7","N","N",91.4,38.9
"533",2019,55,"B05015800090000",1980,1981,40100,2018,56330,"6","7","8","N",91.4,38.9
"534",2019,55,"B05015800100000",1979,1980,40100,2018,56330,"8","7","8","N",53.9,32.4
"535",2019,55,"B05015800110000",1980,1981,40100,2016,56330,"7","6","8","N",91.4,38.9
"536",2019,55,"B05015800120000",1980,1981,40100,2018,56330,"7","6","N","N",91.4,38.9
"537",2019,55,"B05015800130000",1980,1981,40100,2018,56330,"8","7","N","N",91.4,38.9
"538",2019,55,"B05015800140000",1980,1981,40100,2018,56330,"6","6","N","N",91.4,38.9
"539",2019,55,"B05015800150000",1980,1981,40100,2018,56330,"8","7","N","N",88.2,42.1
"540",2019,55,"B05015800160000",1980,1981,40100,2018,56330,"8","7","N","N",75.1,42.1
"541",2019,55,"B05015800170000",1980,1981,40100,2018,56330,"8","7","N","N",86.5,42.1
"542",2019,55,"B05015800180000",1980,1981,40100,2018,56330,"8","7","N","N",78.4,42.1
"543",2019,55,"B05016200000000",1999,0,3300,2017,3165,"7","8","N","N",68.6,37.3
"544",2019,55,"B05016300000000",1988,1999,46000,2017,68600,"N","N","8","7",53.9,32.4
"545",2019,55,"B05016500000000",2000,0,23000,2017,34300,"8","8","N","N",68.6,35.6
"546",2019,55,"B05016700000000",1983,0,348,2015,382,"6","8","5","N",45.7,34
"547",2019,55,"B05016900000000",1986,2010,10900,2017,19800,"N","N","8","7",53.9,32.4
"548",2019,55,"B05017100000000",1984,0,39650,2018,84000,"7","8","N","N",76.7,32.4
"549",2019,55,"B05017200000000",1984,0,39650,2018,84000,"7","7","N","N",75.1,32.4
"550",2019,55,"B05017300000000",1984,0,39650,2018,84000,"6","8","N","N",63.7,34
"551",2019,55,"B05017400000000",1984,0,39650,2018,84000,"7","8","N","N",67,32.4
"552",2019,55,"B05017500000000",1982,0,39650,2018,84000,"7","8","8","N",75.1,34
"553",2019,55,"B05017600000000",1982,0,39650,2018,84000,"7","8","8","N",68.6,30.8
"554",2019,55,"B05017700000000",1984,0,30050,2018,84000,"7","8","N","N",80,30.8
"555",2019,55,"B05017800000000",1984,0,30050,2018,84000,"7","8","N","N",80,30.8
"556",2019,55,"B05017900000000",1984,0,30050,2018,84000,"7","8","N","N",70.2,37.3
"557",2019,55,"B05018000000000",1984,0,30050,2018,84000,"7","8","N","N",60.4,37.3
"558",2019,55,"B05018100000000",1984,0,26700,2018,84000,"6","8","N","N",49,34
"559",2019,55,"B05018200000000",1984,0,26700,2018,84000,"7","8","N","N",49,34
"560",2019,55,"B05018300000000",1979,0,1527,2015,1679,"N","N","6","7",53.9,32.4
"561",2019,55,"B05018400000000",1979,0,53400,2018,47100,"N","N","6","7",53.9,32.4
"562",2019,55,"B05018500000000",1980,0,8600,2018,12400,"7","6","N","N",75.1,45.4
"563",2019,55,"B05018600000000",1980,0,18400,2018,46660,"7","7","N","N",57.2,37.3
"564",2019,55,"B05018700000000",1981,0,9200,2018,22400,"7","6","N","N",70.2,38.9
"565",2019,55,"B05018800000000",1981,0,9200,2018,18110,"7","6","N","N",60.4,37.3
"566",2019,55,"B05018900000000",1980,2017,7300,2018,4769,"8","7","N","N",60.4,35.6
"567",2019,55,"B05019000000000",1980,0,8600,2018,12400,"7","7","N","N",62.1,37.3
"568",2019,55,"B05019100000000",1979,0,18300,2018,36220,"N","N","6","7",53.9,32.4
"569",2019,55,"B05019200000000",1980,0,38200,2018,46660,"N","N","8","7",53.9,32.4
"570",2019,55,"B05019300000000",1981,0,19800,2018,28100,"7","7","N","N",60.4,35.6
"571",2019,55,"B05019400000000",1981,0,5700,2018,4500,"7","7","N","N",39.2,27.5
